brnd_name,gnrc_name,tot_mftr,tot_spndng,tot_dsg_unts,tot_clms,tot_benes,avg_spnd_per_dsg_unt_wghtd,avg_spnd_per_clm,avg_spnd_per_bene,outlier_flag,year
azacitidine,azacitidine,9,2233171.07,7594.0,750.0,212.0,297.5747511,2977.561427,10533.8258,0.0,2019
azacitidine,azacitidine,9,3294569.86,9675.0,887.0,220.0,338.6085187,3714.283946,14975.31755,0.0,2020
azacitidine,azacitidine,9,2928190.52,12034.0,872.0,188.0,284.2263579,3358.016651,15575.48149,0.0,2021
azacitidine,azacitidine,9,4940885.46,16191.0,1611.0,291.0,303.2613347,3066.968007,16978.98784,0.0,2022
azactam,aztreonam,1,562844.26,88066.5,1438.0,603.0,6.174504517,391.4076912,933.406733,1.0,2018
azactam,aztreonam,1,488366.4,58174.5,1198.0,534.0,8.287776486,407.651419,914.5438202,1.0,2019
azactam,aztreonam,1,309077.75,59872.0,794.0,395.0,5.819990389,389.2666877,782.4753165,1.0,2020
azactam,aztreonam,1,338838.83,46641.8,697.0,312.0,8.721809044,486.138924,1086.021891,1.0,2021
azactam,aztreonam,1,218230.67,50449.8,574.0,294.0,4.284673669,380.1928049,742.2811905,1.0,2022
azasan,azathioprine,1,1436069.05,125100.0,2000.0,555.0,11.30277879,718.034525,2587.511802,0.0,2018
azasan,azathioprine,1,1587308.76,132388.0,2113.0,561.0,11.66493222,751.2109607,2829.42738,0.0,2019
azasan,azathioprine,1,1899876.63,148776.0,2411.0,633.0,12.57165334,788.0035794,3001.384882,0.0,2020
azasan,azathioprine,1,1475075.12,104521.0,1806.0,520.0,13.89432191,816.7636323,2836.682923,0.0,2021
azasan,azathioprine,1,310140.17,20767.0,390.0,117.0,14.45318642,795.2312051,2650.770684,0.0,2022
azasite,azithromycin,1,2661996.16,36627.5,11887.0,7617.0,72.67752809,223.9417986,349.480919,0.0,2018
azasite,azithromycin,1,5151336.91,63147.0,20158.0,10625.0,81.57690643,255.5480162,484.8317092,0.0,2019
azasite,azithromycin,1,4736362.95,56371.0,17319.0,8505.0,84.02126892,273.4778538,556.8915873,0.0,2020
azasite,azithromycin,1,3443669.99,40967.5,11812.0,5806.0,84.05858278,291.5399585,593.12263,0.0,2021
azasite,azithromycin,1,839277.25,9165.5,3016.0,2046.0,91.56917244,278.2749503,410.2039345,0.0,2022
azathioprine,azathioprine,6,28773453.95,46005570.74,438444.0,88418.0,0.626715453,65.62629196,325.4252975,0.0,2018
azathioprine,azathioprine,6,29529663.87,46722916.95,427723.0,90547.0,0.634554718,69.03922368,326.1252595,0.0,2019
azathioprine,azathioprine,6,30183996.98,48104163.51,421969.0,90556.0,0.629766647,71.53131386,333.3185761,0.0,2020
azathioprine,azathioprine,6,25644080.34,47425781.56,406643.0,92119.0,0.544456538,63.062884,278.3799253,0.0,2021
azathioprine,azathioprine,6,31182425.62,46675470.5,396037.0,91013.0,0.709156007,78.73614238,342.6150728,0.0,2022
azelaic acid,azelaic acid,5,555771.62,104180.0,1786.0,1744.0,5.332914417,311.182318,318.6763876,0.0,2018
azelaic acid,azelaic acid,5,7793034.88,1907519.0,35168.0,21667.0,4.082627894,221.5944859,359.6729995,0.0,2019
azelaic acid,azelaic acid,5,8124576.78,2345043.0,43157.0,24457.0,3.455213818,188.2562917,332.1984209,0.0,2020
azelaic acid,azelaic acid,5,8901579.33,2846222.55,51850.0,29405.0,3.123586013,171.6794471,302.7233236,0.0,2021
azelaic acid,azelaic acid,5,9316271.9,3013542.0,55753.0,31143.0,3.085505545,167.0990243,299.1449732,0.0,2022
azelastine hcl*,azelastine hcl,17,79213401.89,50740513.42,1631567.0,741001.0,2.233637673,48.55050506,106.9005331,0.0,2018
azelastine hcl*,azelastine hcl,17,83017952.87,60265845.68,1854541.0,856136.0,2.018862655,44.76468995,96.96818364,0.0,2019
azelastine hcl*,azelastine hcl,17,88239225.46,69177287.05,2034159.0,854510.0,1.790288549,43.37872578,103.2629524,0.0,2020
azelastine hcl*,azelastine hcl,17,96706681.11,78658380.66,2276974.0,955317.0,1.811337208,42.471579,101.2299385,0.0,2021
azelastine hcl*,azelastine hcl,17,106987210.9,86923060.5,2515872.0,1081772.0,1.863215225,42.52490227,98.89996313,0.0,2022
azelastine-fluticasone,azelastine/fluticasone,3,13004391.37,1898391.9,59933.0,25545.0,6.850508587,216.9821529,509.0777596,0.0,2020
azelastine-fluticasone,azelastine/fluticasone,3,18027014.91,2798695.6,90715.0,35131.0,6.437052823,198.7214343,513.1369705,0.0,2021
azelastine-fluticasone,azelastine/fluticasone,3,19012823.49,3132831.9,100621.0,39401.0,6.058573759,188.9548254,482.5467245,0.0,2022
azelex,azelaic acid,1,,,,1370.0,,,,,2018
azelex,azelaic acid,1,,,,1190.0,,,,,2019
azelex,azelaic acid,1,1068798.47,72471.2,1636.0,1074.0,14.74790634,653.2997983,995.1568622,0.0,2020
azelex,azelaic acid,1,1378645.24,90370.0,2089.0,1143.0,15.25556313,659.9546386,1206.163815,0.0,2021
azelex,azelaic acid,1,1395398.26,88400.0,2092.0,1133.0,15.78504819,667.0163767,1231.595993,0.0,2022
azesco,prenatal 147/iron/folic acid,1,26007716.3,479001.0,6998.0,3578.0,54.29574531,3716.449886,7268.785998,0.0,2019
azesco,prenatal 147/iron/folic acid,1,5601495.41,106922.0,1925.0,1150.0,52.38861422,2909.867746,4870.865574,0.0,2020
azesco,prenatal 147/iron/folic acid,1,2532373.37,48744.0,773.0,333.0,51.95251457,3276.03282,7604.724835,0.0,2021
azesco,prenatal 147/iron/folic acid,1,1666884.59,30476.0,384.0,248.0,54.69499245,4340.845287,6721.308831,0.0,2022
azilect,rasagiline mesylate,1,9756182.75,412217.0,9475.0,2374.0,23.66563863,1029.67628,4109.596778,0.0,2018
azilect,rasagiline mesylate,1,5387497.42,209893.0,4372.0,907.0,25.66782436,1232.272969,5939.908953,0.0,2019
azilect,rasagiline mesylate,1,4330710.85,159560.0,3009.0,602.0,27.14275842,1439.252526,7193.871844,0.0,2020
azilect,rasagiline mesylate,1,3058965.35,101228.0,1832.0,377.0,30.22093667,1669.740912,8113.966446,0.0,2021
azilect,rasagiline mesylate,1,2670657.85,79940.0,1522.0,293.0,33.40925593,1754.702924,9114.873208,0.0,2022
azithromycin*,azithromycin,25,64670579.8,56826484.98,8002205.0,5841941.0,1.160349795,8.081594985,11.07005014,0.0,2018
azithromycin*,azithromycin,25,69869294.98,58681217.32,8152209.0,5916068.0,1.219512561,8.57059663,11.81008991,0.0,2019
azithromycin*,azithromycin,25,56478016.5,49327819.65,6349730.0,4478590.0,1.175548024,8.89455402,12.6106691,0.0,2020
azithromycin*,azithromycin,25,53340831.33,47181993.91,5981072.0,4273552.0,1.158309433,8.918272733,12.48161514,0.0,2021
azithromycin*,azithromycin,25,72319876.83,60074609.14,8042792.0,5780413.0,1.232547601,8.991887,12.51119545,0.0,2022
azopt,brinzolamide,2,186153999.6,6489707.5,518720.0,143630.0,28.68449767,358.8718377,1296.066279,0.0,2018
azopt,brinzolamide,2,155221850.1,5025668.0,386342.0,101287.0,30.8858146,401.7731701,1532.495286,0.0,2019
azopt,brinzolamide,2,146269112.0,4477609.0,332804.0,84859.0,32.66678981,439.5052705,1723.672351,0.0,2020
azopt,brinzolamide,2,82836640.64,2366688.0,180138.0,59040.0,35.00108195,459.8510067,1403.059631,0.0,2021
azopt,brinzolamide,2,35363598.42,987141.0,76646.0,22399.0,35.84844236,461.3887016,1578.802555,0.0,2022
azor,amlodipine bes/olmesartan med,2,6522444.92,650283.0,13588.0,2994.0,10.05818081,480.015081,2178.505317,0.0,2018
azor,amlodipine bes/olmesartan med,2,5287734.9,500618.0,9765.0,1967.0,10.60644346,541.4987097,2688.223132,0.0,2019
azor,amlodipine bes/olmesartan med,2,4911911.51,443228.0,8015.0,1537.0,11.1286132,612.839864,3195.778471,0.0,2020
azor,amlodipine bes/olmesartan med,2,4352589.49,368546.0,6701.0,1256.0,11.84923101,649.5432756,3465.437492,0.0,2021
azor,amlodipine bes/olmesartan med,2,3803803.08,314199.0,5585.0,1073.0,12.12376594,681.0748577,3545.01685,0.0,2022
azstarys,serdexmethylphen/dexmethylphen,1,4249.19,314.0,12.0,,13.52846048,354.0991667,,1.0,2021
azstarys,serdexmethylphen/dexmethylphen,1,159660.32,11725.0,402.0,176.0,13.61815265,397.1649751,907.1609091,0.0,2022
aztreonam,aztreonam,3,2477847.7,516213.55,4544.0,1800.0,5.295109694,545.3009903,1376.582056,0.0,2018
aztreonam,aztreonam,3,2627483.51,537312.65,4357.0,1722.0,4.92917084,603.0487744,1525.832468,1.0,2019
aztreonam,aztreonam,3,2888801.49,600820.825,4601.0,1677.0,6.460073348,627.8638318,1722.600769,1.0,2020
aztreonam,aztreonam,3,3150846.09,580913.5,4538.0,1577.0,6.855911407,694.3248325,1998.000057,1.0,2021
aztreonam,aztreonam,3,2832960.49,464059.1,3874.0,1363.0,8.071508524,731.2752943,2078.474314,1.0,2022
azulfidine,sulfasalazine,1,413504.07,243232.0,1001.0,253.0,1.707053085,413.090979,1634.403439,0.0,2018
azulfidine,sulfasalazine,1,368430.23,216631.0,848.0,226.0,1.70298577,434.4696109,1630.222257,0.0,2019
azulfidine,sulfasalazine,1,387389.51,235250.0,1035.0,383.0,1.655199201,374.2893816,1011.460862,0.0,2020
azulfidine,sulfasalazine,1,579870.87,360474.0,1982.0,735.0,1.624750498,292.568552,788.9399592,0.0,2021
azulfidine,sulfasalazine,1,433431.03,248022.0,1145.0,384.0,1.785723194,378.5423843,1128.726641,0.0,2022
azurette,desog-e.estradiol/e.estradiol,1,54216.75,58548.0,1353.0,348.0,0.926022238,40.07150776,155.7952586,0.0,2018
azurette,desog-e.estradiol/e.estradiol,1,46960.92,43904.0,929.0,219.0,1.069627369,50.54996771,214.4334247,0.0,2019
azurette,desog-e.estradiol/e.estradiol,1,37559.58,34888.0,714.0,169.0,1.0765759,52.60445378,222.2460355,0.0,2020
azurette,desog-e.estradiol/e.estradiol,1,29157.44,31052.0,646.0,147.0,0.938987505,45.13535604,198.349932,0.0,2021
azurette,desog-e.estradiol/e.estradiol,1,26951.55,31332.0,599.0,138.0,0.860192455,44.9942404,195.301087,0.0,2022
b-d single use alcohol swab,alcohol antiseptic pads,1,1778.02,57420.0,524.0,156.0,0.030965169,3.393167939,11.3975641,0.0,2018
b-d single use alcohol swab,alcohol antiseptic pads,1,2229.66,72250.0,669.0,145.0,0.030860346,3.332825112,15.37696552,0.0,2019
b-d single use alcohol swab,alcohol antiseptic pads,1,9788.2,297821.0,2610.0,678.0,0.03286605,3.750268199,14.43687316,0.0,2020
b-d single use alcohol swab,alcohol antiseptic pads,1,6386.46,202160.0,1699.0,550.0,0.031591116,3.758952325,11.61174546,0.0,2021
b-d single use alcohol swab,alcohol antiseptic pads,1,5514.58,183814.0,1565.0,442.0,0.03000087,3.523693291,12.47642534,0.0,2022
bcg (tice strain),bcg live,1,599459.11,3761.0,1033.0,623.0,159.3882239,580.3089158,962.2136597,0.0,2018
bcg (tice strain),bcg live,1,363601.07,2276.0,686.0,442.0,159.7544244,530.0307143,822.6268552,0.0,2019
bcg (tice strain),bcg live,1,371363.73,2341.0,630.0,410.0,158.6346561,589.4662381,905.7651951,0.0,2020
bcg (tice strain),bcg live,1,395987.35,2448.0,668.0,430.0,161.7595384,592.7954341,920.900814,0.0,2021
bcg (tice strain),bcg live,1,573009.03,3506.0,956.0,599.0,163.4366885,599.3818305,956.609399,0.0,2022
bacitracin*,bacitracin,1,9857536.18,384980.5,103164.0,67505.0,25.60528697,95.55209356,146.0267562,0.0,2018
bacitracin*,bacitracin,1,7862211.59,303089.5,81383.0,56460.0,25.94023082,96.60754199,139.2527735,0.0,2019
bacitracin*,bacitracin,1,5249559.93,202879.0,54207.0,38563.0,25.87532436,96.84284188,136.1294487,0.0,2020
bacitracin*,bacitracin,1,3795859.7,145558.5,39193.0,29163.0,26.07789789,96.85045034,130.1601241,0.0,2021
bacitracin*,bacitracin,1,145242.34,5555.5,1452.0,1220.0,26.14388264,100.0291598,119.0510984,0.0,2022
bacitracin-polymyxin,bacitracin/polymyxin b sulfate,1,465607.77,105177.5,28667.0,22077.0,4.426876186,16.24194265,21.09017394,0.0,2018
bacitracin-polymyxin,bacitracin/polymyxin b sulfate,1,616389.55,132900.5,36408.0,28127.0,4.63797766,16.93005795,21.91451452,0.0,2019
bacitracin-polymyxin,bacitracin/polymyxin b sulfate,1,631106.06,133854.5,36073.0,25620.0,4.714866217,17.49524742,24.63333568,0.0,2020
bacitracin-polymyxin,bacitracin/polymyxin b sulfate,1,566251.27,136298.5,36524.0,26287.0,4.154493777,15.50353932,21.54111424,0.0,2021
bacitracin-polymyxin,bacitracin/polymyxin b sulfate,1,663026.26,164141.5,43551.0,31188.0,4.039357871,15.224134,21.25901821,0.0,2022
baclofen*,baclofen,20,95853665.01,368408906.6,4024756.0,1189537.0,0.255210903,23.81601891,80.5806503,0.0,2018
baclofen*,baclofen,20,119272109.8,442799531.4,4736430.0,1236326.0,0.270136026,25.18185844,96.47302553,0.0,2019
baclofen*,baclofen,20,137070748.7,453523553.7,4780002.0,1190089.0,0.306335335,28.67587685,115.176889,0.0,2020
baclofen*,baclofen,20,140461448.0,455317238.7,4830105.0,1236286.0,0.315629508,29.08041294,113.6156585,0.0,2021
baclofen*,baclofen,20,141161725.5,454426214.8,4827678.0,1258932.0,0.31754081,29.24008717,112.1281575,0.0,2022
bactrim ds,sulfamethoxazole/trimethoprim,1,27347.14,10731.0,330.0,308.0,2.548424192,82.87012121,88.78941558,0.0,2018
bactrim ds,sulfamethoxazole/trimethoprim,1,25218.17,9893.0,324.0,217.0,2.549092288,77.83385803,116.212765,0.0,2019
bactrim ds,sulfamethoxazole/trimethoprim,1,28371.04,11351.0,324.0,187.0,2.499430887,87.56493827,151.7167914,0.0,2020
bactrim ds,sulfamethoxazole/trimethoprim,1,19870.05,8022.0,208.0,139.0,2.476944652,95.52908654,142.95,0.0,2021
bactrim ds,sulfamethoxazole/trimethoprim,1,16941.1,6493.0,226.0,163.0,2.609132912,74.96061947,103.9331288,0.0,2022
bafiertam,monomethyl fumarate,1,767710.26,15600.0,112.0,39.0,49.21219615,6854.555893,19684.87846,0.0,2021
bafiertam,monomethyl fumarate,1,3109005.49,59640.0,377.0,83.0,52.12953538,8246.698913,37457.89747,0.0,2022
balcoltra,levonorgest/eth.estradiol/iron,1,12949.17,1764.0,43.0,21.0,7.34079932,301.1434884,616.6271429,0.0,2020
balcoltra,levonorgest/eth.estradiol/iron,1,32971.18,3976.0,108.0,40.0,8.292550302,305.2887037,824.2795,0.0,2021
balcoltra,levonorgest/eth.estradiol/iron,1,43090.05,4760.0,107.0,28.0,9.052531513,402.7107477,1538.930357,0.0,2022
balsalazide disodium,balsalazide disodium,2,22456084.62,37029351.0,118922.0,24960.0,0.606390801,188.8303646,899.6828774,0.0,2018
balsalazide disodium,balsalazide disodium,2,23966799.13,38836348.8,118448.0,25157.0,0.617087249,202.3402601,952.6890778,0.0,2019
balsalazide disodium,balsalazide disodium,2,26968205.32,42515829.23,123494.0,26490.0,0.634380966,218.3766444,1018.052296,0.0,2020
balsalazide disodium,balsalazide disodium,2,25730993.17,42301049.0,119147.0,26446.0,0.608244074,215.9600592,972.963517,0.0,2021
balsalazide disodium,balsalazide disodium,2,24795671.03,41120536.0,113391.0,25660.0,0.60300577,218.6740661,966.3160963,0.0,2022
balversa,erdafitinib,1,8243199.04,22792.0,441.0,164.0,367.521731,18692.06132,50263.40878,0.0,2019
balversa,erdafitinib,1,15867593.16,43196.0,888.0,268.0,374.7350222,17868.91122,59207.43716,0.0,2020
balversa,erdafitinib,1,14992684.51,39724.0,800.0,245.0,385.6966182,18740.85564,61194.63065,0.0,2021
balversa,erdafitinib,1,16785720.54,41212.0,922.0,256.0,414.307646,18205.77065,65569.22086,0.0,2022
balziva,norethindrone-ethin. estradiol,1,63662.13,86525.0,2017.0,382.0,0.735765732,31.56278136,166.6547906,0.0,2018
balziva,norethindrone-ethin. estradiol,1,68718.18,82531.0,1819.0,335.0,0.832634768,37.7779989,205.1288955,0.0,2019
balziva,norethindrone-ethin. estradiol,1,69275.57,77847.0,1529.0,286.0,0.889893894,45.30776324,242.2222727,0.0,2020
balziva,norethindrone-ethin. estradiol,1,68717.56,78596.0,1472.0,317.0,0.874313706,46.683125,216.7746372,0.0,2021
balziva,norethindrone-ethin. estradiol,1,55433.53,66171.0,1220.0,251.0,0.837731484,45.43731967,220.8507171,0.0,2022
band-aid gauze pads,gauze bandage,1,1410.72,11991.0,210.0,151.0,0.117648236,6.717714286,9.342516556,0.0,2018
band-aid gauze pads,gauze bandage,1,1791.11,17646.0,199.0,99.0,0.101502324,9.000552764,18.0920202,0.0,2019
band-aid gauze pads,gauze bandage,1,3095.67,23960.0,608.0,495.0,0.129201586,5.0915625,6.253878788,0.0,2020
band-aid gauze pads,gauze bandage,1,2609.64,21488.0,534.0,421.0,0.121446389,4.886966292,6.198669834,0.0,2021
band-aid gauze pads,gauze bandage,1,2970.33,22227.0,523.0,417.0,0.133636118,5.679407266,7.123093525,0.0,2022
banzel,rufinamide,1,90866069.98,6948386.5,28609.0,2515.0,18.79404419,3176.135831,36129.65009,0.0,2018
banzel,rufinamide,1,103728571.8,7748356.5,30159.0,2573.0,20.09131178,3439.390291,40314.25254,0.0,2019
banzel,rufinamide,1,116301070.1,8204213.5,31089.0,2633.0,21.43002328,3740.907399,44170.55455,0.0,2020
banzel,rufinamide,1,79885762.8,4772717.5,20377.0,2451.0,22.56308802,3920.388811,32593.13048,0.0,2021
banzel,rufinamide,1,27832595.32,1852980.0,6184.0,869.0,21.81203578,4500.743098,32028.30302,0.0,2022
baqsimi,glucagon,1,1243270.68,4376.0,2562.0,2259.0,284.1112157,485.2734895,550.3632935,0.0,2019
baqsimi,glucagon,1,9007677.51,31293.0,17732.0,13510.0,287.8495993,507.989934,666.7414885,0.0,2020
baqsimi,glucagon,1,14337898.44,49111.03,27996.0,20497.0,291.9486405,512.1409644,699.5120476,0.0,2021
baqsimi,glucagon,1,19127819.09,64967.0,36946.0,25807.0,294.4236165,517.7236802,741.1872395,0.0,2022
baraclude,entecavir,1,5978029.16,208946.0,3639.0,570.0,41.4409163,1642.767013,10487.77046,0.0,2018
baraclude,entecavir,1,3959888.52,153358.0,2375.0,408.0,39.53486495,1667.321482,9705.609118,0.0,2019
baraclude,entecavir,1,3773750.38,155713.0,2201.0,320.0,38.59756153,1714.561736,11792.96994,0.0,2020
baraclude,entecavir,1,3454379.63,149932.0,1922.0,293.0,38.45213987,1797.283887,11789.69157,0.0,2021
baraclude,entecavir,1,3079598.16,138944.0,1679.0,276.0,38.16701073,1834.18592,11157.96435,0.0,2022
basaglar kwikpen u-100,"insulin glargine,hum.rec.anlog",1,465122211.5,21215406.48,1208662.0,274316.0,21.92379448,384.8240546,1695.570843,0.0,2018
basaglar kwikpen u-100,"insulin glargine,hum.rec.anlog",1,636253622.1,28997792.87,1695864.0,359937.0,21.94144999,375.1796265,1767.680517,0.0,2019
basaglar kwikpen u-100,"insulin glargine,hum.rec.anlog",1,689339161.9,31031449.97,1781445.0,381756.0,22.21421051,386.9550628,1805.706163,0.0,2020
basaglar kwikpen u-100,"insulin glargine,hum.rec.anlog",1,707166569.4,31385825.27,1735015.0,384554.0,22.53139955,407.585277,1838.926573,0.0,2021
basaglar kwikpen u-100,"insulin glargine,hum.rec.anlog",1,706582384.0,30961681.37,1701833.0,379615.0,22.82118906,415.189025,1861.31313,0.0,2022
bavencio,avelumab,1,498625.6,3080.0,37.0,,161.8914286,13476.36757,,0.0,2018
bavencio,avelumab,1,332453.08,2000.0,25.0,,166.22654,13298.1232,,1.0,2019
bavencio,avelumab,1,793201.47,4680.0,60.0,14.0,169.4874936,13220.0245,56657.24786,0.0,2020
bavencio,avelumab,1,1567111.83,8840.0,119.0,25.0,177.2750939,13169.00698,62684.4732,0.0,2021
bavencio,avelumab,1,1954833.28,10780.0,151.0,31.0,181.3388943,12945.91576,63059.13807,0.0,2022
baxdela*,delafloxacin meglumine,1,1854812.45,26395.0,1066.0,767.0,71.01483012,1739.974156,2418.269166,0.0,2018
baxdela*,delafloxacin meglumine,1,4375499.2,60429.0,2227.0,1604.0,74.88315877,1964.750427,2727.867332,0.0,2019
baxdela*,delafloxacin meglumine,1,2254592.67,29522.0,1055.0,643.0,76.51956754,2137.054664,3506.364961,0.0,2020
baxdela*,delafloxacin meglumine,1,1638812.88,20906.0,657.0,381.0,78.38959533,2494.387945,4301.346142,0.0,2021
baxdela*,delafloxacin meglumine,1,1429072.76,17064.0,571.0,360.0,83.78224094,2502.754396,3969.646556,0.0,2022
bd insulin syringe,"syringe and needle,insulin,1ml",1,850.1,3490.0,57.0,16.0,0.243581662,14.91403509,53.13125,0.0,2018
bd insulin syringe,"syringe and needle,insulin,1ml",1,715.95,3020.0,45.0,17.0,0.237069536,15.91,42.11470588,0.0,2019
bd insulin syringe,"syringe and needle,insulin,1ml",1,490.13,2008.0,37.0,14.0,0.244088645,13.24675676,35.00928571,0.0,2020
bd insulin syringe,"syringe and needle,insulin,1ml",1,421.38,1844.0,31.0,15.0,0.2285141,13.59290323,28.092,0.0,2021
bd insulin syringe,"syringe and needle,insulin,1ml",1,500.06,2432.0,25.0,15.0,0.205616776,20.0024,33.33733333,1.0,2022
bd insulin syringe micro-fine,"syringe-needle,insulin,0.5 ml",1,2052.12,7801.0,99.0,42.0,0.263058582,20.72848485,48.86,0.0,2018
bd insulin syringe micro-fine,"syringe-needle,insulin,0.5 ml",1,1041.48,3731.0,56.0,26.0,0.279142321,18.59785714,40.05692308,0.0,2019
bd insulin syringe micro-fine,"syringe-needle,insulin,0.5 ml",1,1224.9,4620.0,49.0,19.0,0.26512987,24.99795918,64.46842105,0.0,2020
bd insulin syringe micro-fine,"syringe-needle,insulin,0.5 ml",1,786.69,3020.0,35.0,,0.260493378,22.47685714,,0.0,2021
bd insulin syringe micro-fine,"syringe-needle,insulin,0.5 ml",1,183.58,630.0,17.0,,0.291396825,10.79882353,,1.0,2022
bd insulin syringe ult-fine ii,"syring-needl,disp,insul,0.3 ml",1,19509.44,70034.0,672.0,383.0,0.27857098,29.03190476,50.93848564,0.0,2018
bd insulin syringe ult-fine ii,"syring-needl,disp,insul,0.3 ml",1,19411.5,69174.0,705.0,369.0,0.280618441,27.53404255,52.60569106,0.0,2019
bd insulin syringe ult-fine ii,"syring-needl,disp,insul,0.3 ml",1,17235.3,61412.0,585.0,317.0,0.280650362,29.46205128,54.37003155,0.0,2020
bd insulin syringe ult-fine ii,"syring-needl,disp,insul,0.3 ml",1,14332.5,50798.0,508.0,266.0,0.282146935,28.21358268,53.88157895,0.0,2021
bd insulin syringe ult-fine ii,"syring-needl,disp,insul,0.3 ml",1,14409.76,50944.0,482.0,242.0,0.2828549,29.89576764,59.54446281,0.0,2022
bd insulin syringe ult-fine ii,"syringe and needle,insulin,1ml",1,55349.55,198743.0,1883.0,1045.0,0.278498111,29.39434413,52.96607656,0.0,2018
bd insulin syringe ult-fine ii,"syringe and needle,insulin,1ml",1,70370.2,252196.0,2302.0,1120.0,0.279029802,30.56915726,62.83053571,0.0,2019
bd insulin syringe ult-fine ii,"syringe and needle,insulin,1ml",1,20914.14,69840.0,681.0,343.0,0.299457904,30.71092511,60.9741691,0.0,2020
bd insulin syringe ult-fine ii,"syringe and needle,insulin,1ml",1,16444.66,52034.0,506.0,243.0,0.316036822,32.49932806,67.67349794,0.0,2021
